Accepted Symbol,Scientific Name,Air_Results,ports_Results,ghmi_Results,soc_Results,awc_Results,PropFP,TornArea,FRG,StormArea,Ag,Urb,SpeciesArea,Range_Size,Temp,Precip,pH,sand,silt,clay,Growth Habit,Status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,GH_Subshrub,GH_Graminoid,GH_Shrub,GH_Vine,GH_Forb,GH_Tree,FR - I,FR - II,FR - III,FR - IV,FR - V,85
ASEN3,Astragalus endopterus,51.92394638,596.9067993,0.039196834,3.574056864,7.870781422,0.044668857,4.98e-10,3,0,1.37e-5,0.007903074,3.69e-8,48222143094,32.24999952,953.6300049,6.910000205,68.39999676,36.30000019,45.00000072,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ASSO4,Astragalus sophoroides,51.92394638,596.9067993,0.039196834,3.574056864,7.870781422,0.044668857,4.98e-10,3,0,1.37e-5,0.007903074,3.69e-8,48222143094,32.24999952,953.6300049,6.910000205,68.39999676,36.30000019,45.00000072,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ASTR8,Astragalus troglodytus,51.92394638,596.9067993,0.039196834,3.574056864,7.870781422,0.044668857,4.98e-10,3,0,1.37e-5,0.007903074,3.69e-8,48222143094,32.24999952,953.6300049,6.910000205,68.39999676,36.30000019,45.00000072,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
BRHI4,Brickellia hinckleyi,78.21401215,632.6068115,0.038922288,2.360053539,5.802313805,0.080118501,1.19e-9,2,5.94e-10,1.37e-5,0.003124442,1.13e-7,21881042101,25.22999954,407.0299683,2.229999542,36.39999962,32.99999857,33.9000001,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CAKA6,Castilleja kaibabensis,51.92394638,596.9067993,0.039196834,3.574056864,7.870781422,0.044668857,4.98e-10,3,0,1.37e-5,0.007903074,3.69e-8,48222143094,32.24999952,953.6300049,6.910000205,68.39999676,36.30000019,45.00000072,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CRAT2,Cryptantha atwoodii,51.92394638,596.9067993,0.039196834,3.574056864,7.870781422,0.044668857,4.98e-10,3,0,1.37e-5,0.007903074,3.69e-8,48222143094,32.24999952,953.6300049,6.910000205,68.39999676,36.30000019,45.00000072,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
DECO12,Deiregyne confusa,78.21401215,632.6068115,0.038922288,2.360053539,5.802313805,0.080118501,1.19e-9,2,5.94e-10,1.37e-5,0.003124442,1.13e-7,21881042101,25.22999954,407.0299683,2.229999542,36.39999962,32.99999857,33.9000001,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
ERVI,Erigeron vicinus,78.21401215,632.6068115,0.038922288,2.360053539,5.802313805,0.080118501,1.19e-9,2,5.94e-10,1.37e-5,0.003124442,1.13e-7,21881042101,25.22999954,407.0299683,2.229999542,36.39999962,32.99999857,33.9000001,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
EUAA,Euphorbia aaron-rossii,51.92394638,596.9067993,0.039196834,3.574056864,7.870781422,0.044668857,4.98e-10,3,0,1.37e-5,0.007903074,3.69e-8,48222143094,32.24999952,953.6300049,6.910000205,68.39999676,36.30000019,45.00000072,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
HEGR9,Hexalectris grandiflora,78.21401215,632.6068115,0.038922288,2.360053539,5.802313805,0.080118501,1.19e-9,2,5.94e-10,1.37e-5,0.003124442,1.13e-7,21881042101,25.22999954,407.0299683,2.229999542,36.39999962,32.99999857,33.9000001,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
HISC10,Hieracium schultzii,78.21401215,632.6068115,0.038922288,2.360053539,5.802313805,0.080118501,1.19e-9,2,5.94e-10,1.37e-5,0.003124442,1.13e-7,21881042101,25.22999954,407.0299683,2.229999542,36.39999962,32.99999857,33.9000001,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
LAFI,Laennecia filaginoides,78.21401215,632.6068115,0.038922288,2.360053539,5.802313805,0.080118501,1.19e-9,2,5.94e-10,1.37e-5,0.003124442,1.13e-7,21881042101,25.22999954,407.0299683,2.229999542,36.39999962,32.99999857,33.9000001,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
LEKA,Lesquerella kaibabensis,51.92394638,596.9067993,0.039196834,3.574056864,7.870781422,0.044668857,4.98e-10,3,0,1.37e-5,0.007903074,3.69e-8,48222143094,32.24999952,953.6300049,6.910000205,68.39999676,36.30000019,45.00000072,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
MECA22,Mentzelia canyonensis,51.92394638,596.9067993,0.039196834,3.574056864,7.870781422,0.044668857,4.98e-10,3,0,1.37e-5,0.007903074,3.69e-8,48222143094,32.24999952,953.6300049,6.910000205,68.39999676,36.30000019,45.00000072,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
MECO23,Mentzelia collomiae,51.92394638,596.9067993,0.039196834,3.574056864,7.870781422,0.044668857,4.98e-10,3,0,1.37e-5,0.007903074,3.69e-8,48222143094,32.24999952,953.6300049,6.910000205,68.39999676,36.30000019,45.00000072,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
OEAR5,Oenothera arida,78.21401215,632.6068115,0.038922288,2.360053539,5.802313805,0.080118501,1.19e-9,2,5.94e-10,1.37e-5,0.003124442,1.13e-7,21881042101,25.22999954,407.0299683,2.229999542,36.39999962,32.99999857,33.9000001,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
PAFR6,Packera franciscana,51.92394638,596.9067993,0.039196834,3.574056864,7.870781422,0.044668857,4.98e-10,3,0,1.37e-5,0.007903074,3.69e-8,48222143094,32.24999952,953.6300049,6.910000205,68.39999676,36.30000019,45.00000072,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
PEBR2,Pediocactus bradyi,51.92394638,596.9067993,0.039196834,3.574056864,7.870781422,0.044668857,4.98e-10,3,0,1.37e-5,0.007903074,3.69e-8,48222143094,32.24999952,953.6300049,6.910000205,68.39999676,36.30000019,45.00000072,Shrub,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
PECL5,Penstemon clutei,51.92394638,596.9067993,0.039196834,3.574056864,7.870781422,0.044668857,4.98e-10,3,0,1.37e-5,0.007903074,3.69e-8,48222143094,32.24999952,953.6300049,6.910000205,68.39999676,36.30000019,45.00000072,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
PECO11,Pellaea cordifolia,78.21401215,632.6068115,0.038922288,2.360053539,5.802313805,0.080118501,1.19e-9,2,5.94e-10,1.37e-5,0.003124442,1.13e-7,21881042101,25.22999954,407.0299683,2.229999542,36.39999962,32.99999857,33.9000001,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
PEPA5,Pediocactus paradinei,51.92394638,596.9067993,0.039196834,3.574056864,7.870781422,0.044668857,4.98e-10,3,0,1.37e-5,0.007903074,3.69e-8,48222143094,32.24999952,953.6300049,6.910000205,68.39999676,36.30000019,45.00000072,Shrub,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
PHFI,Phacelia filiformis,51.92394638,596.9067993,0.039196834,3.574056864,7.870781422,0.044668857,4.98e-10,3,0,1.37e-5,0.007903074,3.69e-8,48222143094,32.24999952,953.6300049,6.910000205,68.39999676,36.30000019,45.00000072,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
PHWE,Phacelia welshii,51.92394638,596.9067993,0.039196834,3.574056864,7.870781422,0.044668857,4.98e-10,3,0,1.37e-5,0.007903074,3.69e-8,48222143094,32.24999952,953.6300049,6.910000205,68.39999676,36.30000019,45.00000072,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
PSVI4,Pseudognaphalium viscosum,78.21401215,632.6068115,0.038922288,2.360053539,5.802313805,0.080118501,1.19e-9,2,5.94e-10,1.37e-5,0.003124442,1.13e-7,21881042101,25.22999954,407.0299683,2.229999542,36.39999962,32.99999857,33.9000001,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
SEHA,Sedum havardii,78.21401215,632.6068115,0.038922288,2.360053539,5.802313805,0.080118501,1.19e-9,2,5.94e-10,1.37e-5,0.003124442,1.13e-7,21881042101,25.22999954,407.0299683,2.229999542,36.39999962,32.99999857,33.9000001,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
SEVI,Selaginella viridissima,78.21401215,632.6068115,0.038922288,2.360053539,5.802313805,0.080118501,1.19e-9,2,5.94e-10,1.37e-5,0.003124442,1.13e-7,21881042101,25.22999954,407.0299683,2.229999542,36.39999962,32.99999857,33.9000001,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
SIRE5,Silene rectiramea,51.92394638,596.9067993,0.039196834,3.574056864,7.870781422,0.044668857,4.98e-10,3,0,1.37e-5,0.007903074,3.69e-8,48222143094,32.24999952,953.6300049,6.910000205,68.39999676,36.30000019,45.00000072,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ZAPA2,Zanthoxylum parvum,78.21401215,632.6068115,0.038922288,2.360053539,5.802313805,0.080118501,1.19e-9,2,5.94e-10,1.37e-5,0.003124442,1.13e-7,21881042101,25.22999954,407.0299683,2.229999542,36.39999962,32.99999857,33.9000001,Shrub,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ERHE9,Erigeron hessii,120.1276855,824.0675049,0.034964267,3.69733429,9.753030777,0.087082369,0,1,3.35e-10,1.4e-5,0.002939262,4.09e-8,17933557078,25.22000003,882.1299438,3.239999771,49.90000153,27.69999981,33.40000153,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
RUTO,Rumex tomentellus,120.1276855,824.0675049,0.034964267,3.69733429,9.753030777,0.087082369,0,1,3.35e-10,1.4e-5,0.002939262,4.09e-8,17933557078,25.22000003,882.1299438,3.239999771,49.90000153,27.69999981,33.40000153,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ZIMO,Zigadenus mogollonensis,120.1276855,824.0675049,0.034964267,3.69733429,9.753030777,0.087082369,0,1,3.35e-10,1.4e-5,0.002939262,4.09e-8,17933557078,25.22000003,882.1299438,3.239999771,49.90000153,27.69999981,33.40000153,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
HADO2,Harmonia doris-nilesiae,73.22964478,68.07935333,0.035424974,6.227645397,6.744783878,0.027470216,0,1,0,1.57e-5,0.044152918,1.47e-7,8234265085,21.84999923,1583.389893,2.360000134,36.59999847,31.49999857,31.49999845,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
MIDE8,Minuartia decumbens,73.22964478,68.07935333,0.035424974,6.227645397,6.744783878,0.027470216,0,1,0,1.57e-5,0.044152918,1.47e-7,8234265085,21.84999923,1583.389893,2.360000134,36.59999847,31.49999857,31.49999845,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
PETR,Penstemon tracyi,73.22964478,68.07935333,0.035424974,6.227645397,6.744783878,0.027470216,0,1,0,1.57e-5,0.044152918,1.47e-7,8234265085,21.84999923,1583.389893,2.360000134,36.59999847,31.49999857,31.49999845,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
SISA12,Silene salmonacea,73.22964478,68.07935333,0.035424974,6.227645397,6.744783878,0.027470216,0,1,0,1.57e-5,0.044152918,1.47e-7,8234265085,21.84999923,1583.389893,2.360000134,36.59999847,31.49999857,31.49999845,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
STOB5,Streptanthus oblanceolatus,73.22964478,68.07935333,0.035424974,6.227645397,6.744783878,0.027470216,0,1,0,1.57e-5,0.044152918,1.47e-7,8234265085,21.84999923,1583.389893,2.360000134,36.59999847,31.49999857,31.49999845,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ANLI3,Anisacanthus linearis,84.1534729,601.4015503,0.029323755,2.272103071,5.384257793,0.08499809,9.37e-10,2,6.24e-10,1.87e-5,0.002598029,8.8e-8,16015869871,24.72999954,287.5700073,1.019999504,35.89999962,32.99999857,33.9000001,Shrub,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
BAVI5,Batesimalva violacea,84.1534729,601.4015503,0.029323755,2.272103071,5.384257793,0.08499809,9.37e-10,2,6.24e-10,1.87e-5,0.002598029,8.8e-8,16015869871,24.72999954,287.5700073,1.019999504,35.89999962,32.99999857,33.9000001,Shrub,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
BOKA,Bouteloua kayi,84.1534729,601.4015503,0.029323755,2.272103071,5.384257793,0.08499809,9.37e-10,2,6.24e-10,1.87e-5,0.002598029,8.8e-8,16015869871,24.72999954,287.5700073,1.019999504,35.89999962,32.99999857,33.9000001,Graminoid,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
BOOV2,Bonamia ovalifolia,84.1534729,601.4015503,0.029323755,2.272103071,5.384257793,0.08499809,9.37e-10,2,6.24e-10,1.87e-5,0.002598029,8.8e-8,16015869871,24.72999954,287.5700073,1.019999504,35.89999962,32.99999857,33.9000001,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
BOSP2,Bouchea spathulata,84.1534729,601.4015503,0.029323755,2.272103071,5.384257793,0.08499809,9.37e-10,2,6.24e-10,1.87e-5,0.002598029,8.8e-8,16015869871,24.72999954,287.5700073,1.019999504,35.89999962,32.99999857,33.9000001,Shrub,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
